Time,TimeIndex,CPU
12:59:46,2257,26
12:59:47,2258,22.7
12:59:48,2259,29.5
12:59:49,2260,5.1
12:59:50,2261,7
12:59:51,2262,8.2
12:59:52,2263,5.9
12:59:53,2264,9.7
12:59:54,2265,23.8
12:59:55,2266,10
12:59:56,2267,10.5
12:59:57,2268,7.4
12:59:58,2269,8.2
12:59:59,2270,24.5
13:00:00,2271,41.1
13:00:01,2272,31.5
13:00:02,2273,30.4
13:00:03,2274,24.3
13:00:04,2275,22.3
13:00:05,2276,34.5
13:00:06,2277,44.2
13:00:07,2278,16.4
13:00:08,2279,12.1
13:00:09,2280,6.2
13:00:10,2281,4.7
13:00:11,2282,4.3
13:00:12,2283,30.3
13:00:13,2284,10.5
13:00:14,2285,5
13:00:15,2286,5.1
13:00:16,2287,8.6
13:00:17,2288,34.6
13:00:18,2289,31.4
13:00:19,2290,13.2
13:00:20,2291,7
13:00:21,2292,9.3
13:00:22,2293,30.1
13:00:23,2294,26.6
13:00:24,2295,45.8
13:00:25,2296,29.1
13:00:26,2297,7.4
13:00:27,2298,5.4
13:00:28,2299,12.1
13:00:29,2300,5.8
13:00:30,2301,42.9
13:00:31,2302,14.8
13:00:32,2303,7.8
13:00:33,2304,7
13:00:34,2305,7
13:00:35,2306,5.4
13:00:36,2307,17.2
13:00:37,2308,18.3
13:00:38,2309,8.6
13:00:39,2310,5.1
13:00:40,2311,3.1
13:00:41,2312,7.8
13:00:42,2313,18.3
13:00:43,2314,22.3
13:00:44,2315,5.9
13:00:45,2316,8.6
13:00:46,2317,7
13:00:47,2318,7
13:00:48,2319,16.8
13:00:49,2320,23.6
13:00:50,2321,7.8
13:00:51,2322,8.9
13:00:52,2323,6.6
13:00:53,2324,8.5
13:00:54,2325,15.6
13:00:55,2326,19.8
13:00:56,2327,4.3
13:00:57,2328,6.6
13:00:58,2329,6.6
13:00:59,2330,6.2
13:01:00,2331,33.1
13:01:01,2332,52.9
13:01:02,2333,41.1
13:01:03,2334,40.2
13:01:04,2335,27.2
13:01:05,2336,25.7
13:01:06,2337,30.7
13:01:07,2338,42.1
13:01:08,2339,25.4
13:01:09,2340,25
13:01:10,2341,26.2
13:01:11,2342,25.8
13:01:12,2343,38.5
13:01:13,2344,32.7
13:01:14,2345,15.1
13:01:15,2346,4.7
13:01:16,2347,3.9
13:01:17,2348,5.8
13:01:18,2349,56.2
13:01:19,2350,10.4
13:01:20,2351,6.2
13:01:21,2352,11.7
13:01:22,2353,27.7
13:01:23,2354,26.2
13:01:24,2355,45.4
13:01:25,2356,24.5
13:01:26,2357,5
13:01:27,2358,4.3
13:01:28,2359,7
13:01:29,2360,7
13:01:30,2361,37.7
13:01:31,2362,10.5
13:01:32,2363,6.6
13:01:33,2364,7
13:01:34,2365,14.5
13:01:35,2366,20.2
13:01:36,2367,32.2
13:01:37,2368,10.9
13:01:38,2369,9.3
13:01:39,2370,8.6
13:01:40,2371,6.6
13:01:41,2372,6.6
13:01:42,2373,29.3
13:01:43,2374,13.3
13:01:44,2375,7
13:01:45,2376,9.8
13:01:46,2377,6.2
13:01:47,2378,6.6
13:01:48,2379,20.8
13:01:49,2380,9.7
13:01:50,2381,11.7
13:01:51,2382,8.9
13:01:52,2383,5.4
13:01:53,2384,5.5
13:01:54,2385,24
13:01:55,2386,12.9
13:01:56,2387,8.1
13:01:57,2388,6.1
13:01:58,2389,12.9
13:01:59,2390,8.6
13:02:00,2391,36.9
13:02:01,2392,22.9
13:02:02,2393,7
13:02:03,2394,5.4
13:02:04,2395,7.4
13:02:05,2396,7
13:02:06,2397,15.2
13:02:07,2398,14.7
13:02:08,2399,5.5
13:02:09,2400,7.4
13:02:10,2401,7
13:02:11,2402,6.2
13:02:12,2403,20.6
13:02:13,2404,17.1
13:02:14,2405,12.1
13:02:15,2406,6.6
13:02:16,2407,7.4
13:02:17,2408,10.5
13:02:18,2409,36.3
13:02:19,2410,31.4
13:02:20,2411,5.8
13:02:21,2412,11.7
13:02:22,2413,27
13:02:23,2414,27.3
13:02:24,2415,33.9
13:02:25,2416,27.1
13:02:26,2417,3.5
13:02:27,2418,7.4
13:02:28,2419,5.1
13:02:29,2420,9.4
13:02:30,2421,39.4
13:02:31,2422,16.5
13:02:32,2423,8.9
13:02:33,2424,6.6
13:02:34,2425,6.2
13:02:35,2426,8
13:02:36,2427,19.1
13:02:37,2428,13.6
13:02:38,2429,5.8
13:02:39,2430,9.3
13:02:40,2431,5.1
13:02:41,2432,6.6
13:02:42,2433,18.6
13:02:43,2434,22
13:02:44,2435,7.4
13:02:45,2436,7.8
13:02:46,2437,17.8
13:02:47,2438,13.1
13:02:48,2439,16.3
13:02:49,2440,25.7
13:02:50,2441,3.9
13:02:51,2442,10.1
13:02:52,2443,10.9
13:02:53,2444,6.2
13:02:54,2445,15.1
13:02:55,2446,22.9
13:02:56,2447,5.1
13:02:57,2448,4.3
13:02:58,2449,11.2
13:02:59,2450,7
13:03:00,2451,18.6
13:03:01,2452,33.5
13:03:02,2453,3.9
13:03:03,2454,9.3
13:03:04,2455,5.1
13:03:05,2456,6.2
13:03:06,2457,6.6
13:03:07,2458,30.2
13:03:08,2459,12.8
13:03:09,2460,3.9
13:03:10,2461,7.3
13:03:11,2462,5.1
13:03:12,2463,5.8
13:03:13,2464,27.3
13:03:14,2465,15
13:03:15,2466,5.1
13:03:16,2467,5.1
13:03:17,2468,5.8
13:03:18,2469,9.3
13:03:19,2470,59
13:03:20,2471,9
13:03:21,2472,10.5
13:03:22,2473,29.8
13:03:23,2474,26.5
13:03:24,2475,39.7
13:03:25,2476,35.8
13:03:26,2477,4.3
13:03:27,2478,7.8
13:03:28,2479,5.1
13:03:29,2480,19
13:03:30,2481,13.7
13:03:31,2482,31.2
13:03:32,2483,8.2
13:03:33,2484,3.5
13:03:34,2485,5.9
13:03:35,2486,7
13:03:36,2487,5.4
13:03:37,2488,30.2
13:03:38,2489,9.3
13:03:39,2490,5.8
13:03:40,2491,3.9
13:03:41,2492,4.7
13:03:42,2493,5.5
13:03:43,2494,29.3
13:03:44,2495,10.1
13:03:45,2496,10.2
13:03:46,2497,7.4
13:03:47,2498,3.9
13:03:48,2499,7
13:03:50,2500,28.6
13:03:51,2501,12.5
13:03:52,2502,7.8
13:03:53,2503,9.7
13:03:54,2504,5.8
13:03:55,2505,4.3
13:03:56,2506,21.2
13:03:57,2507,16.2
13:03:58,2508,5.8
13:03:59,2509,29.6
13:04:00,2510,56.4
13:04:01,2511,22
13:04:02,2512,32.8
13:04:03,2513,37.7
13:04:04,2514,9.3
13:04:05,2515,20.3
13:04:06,2516,37.1
13:04:07,2517,29.7
13:04:08,2518,32.3
13:04:09,2519,39.5
13:04:10,2520,25
13:04:11,2521,29.4
13:04:12,2522,51.9
13:04:13,2523,26
13:04:14,2524,22.6
13:04:15,2525,45.3
13:04:16,2526,28.1
13:04:17,2527,25.1
13:04:18,2528,26.6
13:04:19,2529,24.8
13:04:20,2530,41.5
13:04:21,2531,40.8
13:04:22,2532,36
13:04:23,2533,40.2
13:04:24,2534,51.2
13:04:25,2535,28.9
13:04:26,2536,29.5
13:04:27,2537,25.6
13:04:28,2538,27.1
13:04:29,2539,14
13:04:30,2540,40.5
13:04:31,2541,37.4
13:04:32,2542,24.2
13:04:33,2543,33.6
13:04:34,2544,38.7
13:04:35,2545,20.2
13:04:36,2546,31.1
13:04:37,2547,26.3
13:04:38,2548,29.3
13:04:39,2549,28
13:04:40,2550,49.6
13:04:41,2551,18
13:04:42,2552,24.3
13:04:43,2553,25.2
13:04:44,2554,21.2
13:04:45,2555,11.2
13:04:46,2556,27.7
13:04:47,2557,9.4
13:04:48,2558,7.8
13:04:49,2559,6.2
13:04:50,2560,6.2
13:04:51,2561,5.9
13:04:52,2562,31.6
13:04:53,2563,13.9
13:04:54,2564,8.9
13:04:55,2565,6.6
13:04:56,2566,5.1
13:04:57,2567,6.6
13:04:58,2568,20.8
13:04:59,2569,9.4
13:05:00,2570,16
13:05:01,2571,6.6
13:05:02,2572,6.2
13:05:03,2573,4.7
13:05:04,2574,31.2
13:05:05,2575,13.2
13:05:06,2576,6.6
13:05:07,2577,3.9
13:05:08,2578,5.5
13:05:09,2579,6.2
13:05:10,2580,20.9
13:05:11,2581,15.8
13:05:12,2582,6.2
13:05:13,2583,5.4
13:05:14,2584,3.9
13:05:15,2585,4.3
13:05:16,2586,18
13:05:17,2587,13.2
13:05:18,2588,9.7
13:05:19,2589,28.8
13:05:20,2590,30.2
13:05:21,2591,55.4
13:05:22,2592,63.4
13:05:23,2593,56
13:05:24,2594,54.9
13:05:25,2595,52.3
13:05:26,2596,18
13:05:27,2597,4.3
13:05:28,2598,22.2
13:05:29,2599,12.1
13:05:30,2600,25.8
13:05:31,2601,9.7
13:05:32,2602,7
13:05:33,2603,10.5
13:05:34,2604,26.1
13:05:35,2605,7.4
13:05:36,2606,4.7
13:05:37,2607,7.4
13:05:38,2608,3.5
13:05:39,2609,8.5
13:05:40,2610,26.7
13:05:41,2611,10.1
13:05:42,2612,7.8
13:05:43,2613,7
13:05:44,2614,8.1
13:05:45,2615,3.5
13:05:46,2616,27.7
13:05:47,2617,13.2
13:05:48,2618,6.2
13:05:49,2619,6.6
13:05:50,2620,8.2
13:05:51,2621,6.6
13:05:52,2622,20.5
13:05:53,2623,6.2
13:05:54,2624,5.4
13:05:55,2625,4.7
13:05:56,2626,3.9
13:05:57,2627,7.4
13:05:58,2628,26.5
13:05:59,2629,12.8
13:06:00,2630,6.2
13:06:01,2631,8.2
13:06:02,2632,9.3
13:06:03,2633,6.6
13:06:04,2634,25.2
13:06:05,2635,13.2
13:06:06,2636,6.6
13:06:07,2637,6.6
13:06:08,2638,3.1
13:06:09,2639,10.5
13:06:10,2640,20.4
13:06:11,2641,16.7
13:06:12,2642,6.2
13:06:13,2643,5.1
13:06:14,2644,12.4
13:06:15,2645,7.8
13:06:16,2646,27.6
13:06:17,2647,16.5
13:06:18,2648,8.6
13:06:19,2649,11.3
13:06:20,2650,7.8
13:06:21,2651,43.3
13:06:22,2652,45.5
13:06:23,2653,32.8
13:06:24,2654,25.4
13:06:25,2655,26.2
13:06:26,2656,4.6
13:06:27,2657,12.9
13:06:28,2658,44.3
13:06:29,2659,18
13:06:30,2660,24.1
13:06:31,2661,9
13:06:32,2662,8.2
13:06:33,2663,7.8
13:06:34,2664,23.6
13:06:35,2665,19.3
13:06:36,2666,9.7
13:06:37,2667,7.4
13:06:38,2668,6.6
13:06:39,2669,27.1
13:06:40,2670,18.3
13:06:41,2671,25.9
13:06:42,2672,41.6
13:06:43,2673,22.2
13:06:44,2674,17.3
13:06:45,2675,15.1
13:06:46,2676,36.1
13:06:47,2677,34.2
13:06:48,2678,17.2
13:06:49,2679,18
13:06:50,2680,44.6
13:06:51,2681,29.7
13:06:52,2682,21.7
13:06:53,2683,44.2
13:06:54,2684,14.7
13:06:55,2685,21.2
13:06:56,2686,24.2
13:06:57,2687,15.8
13:06:58,2688,17.8
13:06:59,2689,45
13:07:00,2690,36.2
13:07:01,2691,18.6
13:07:02,2692,27.3
13:07:03,2693,27
13:07:04,2694,21.3
13:07:05,2695,45.8
13:07:06,2696,20.7
13:07:07,2697,11.2
13:07:08,2698,20.1
13:07:09,2699,22.1
13:07:10,2700,37.1
13:07:11,2701,35.2
13:07:12,2702,22.9
13:07:13,2703,28.3
13:07:14,2704,38.7
13:07:15,2705,20.2
13:07:16,2706,25.3
13:07:17,2707,43.6
13:07:18,2708,26.4
13:07:19,2709,38.4
13:07:20,2710,31.9
13:07:21,2711,21.6
13:07:22,2712,56.4
13:07:23,2713,40.9
13:07:24,2714,43.8
13:07:25,2715,30.5
13:07:26,2716,42.9
13:07:27,2717,29.6
13:07:28,2718,25.8
13:07:29,2719,45.6
13:07:30,2720,46.7
13:07:31,2721,43.8
13:07:32,2722,28.8
13:07:33,2723,22.2
13:07:34,2724,13
13:07:35,2725,36.1
13:07:36,2726,49.8
13:07:37,2727,21.8
13:07:38,2728,48.1
13:07:39,2729,40.8
13:07:40,2730,35.7
13:07:41,2731,48.7
13:07:42,2732,36.5
13:07:43,2733,32.3
13:07:44,2734,43.9
13:07:45,2735,11.3
13:07:46,2736,21
13:07:47,2737,53.6
13:07:48,2738,15.6
13:07:49,2739,16.4
13:07:50,2740,21.7
13:07:51,2741,39.5
13:07:52,2742,23.8
13:07:53,2743,39.7
13:07:54,2744,20.3
13:07:55,2745,13.1
13:07:56,2746,38.5
13:07:57,2747,19.2
13:07:58,2748,17.3
13:07:59,2749,37.4
13:08:00,2750,37.3
13:08:01,2751,33.8
13:08:02,2752,18.2
13:08:03,2753,21.5
13:08:04,2754,19.2
13:08:05,2755,29
13:08:06,2756,52.2
13:08:07,2757,36.5
13:08:08,2758,20.9
13:08:09,2759,15.8
13:08:10,2760,24
13:08:11,2761,24
13:08:12,2762,45.5
13:08:13,2763,27.3
13:08:14,2764,16.9
13:08:15,2765,9.3
13:08:16,2766,42.1
13:08:17,2767,31.5
13:08:18,2768,34.7
13:08:19,2769,24.1
13:08:20,2770,31.1
13:08:21,2771,23.5
13:08:22,2772,69.2
13:08:23,2773,45.2
13:08:24,2774,47.5
13:08:25,2775,54.2
13:08:26,2776,25.1
13:08:27,2777,8.9
13:08:28,2778,16.4
13:08:29,2779,17.3
13:08:30,2780,53.4
13:08:31,2781,19.5
13:08:32,2782,20.4
13:08:33,2783,20.5
13:08:34,2784,26.5
13:08:35,2785,22
13:08:36,2786,49.4
13:08:37,2787,46
13:08:38,2788,47.9
13:08:39,2789,22.7
13:08:40,2790,17.5
13:08:41,2791,19.2
13:08:42,2792,38.5
13:08:43,2793,27.9
13:08:44,2794,41.1
13:08:45,2795,23.1
13:08:46,2796,30
13:08:47,2797,26.7
13:08:48,2798,36
13:08:49,2799,17.4
13:08:50,2800,36.4
13:08:51,2801,23.3
13:08:52,2802,19.2
13:08:53,2803,7
13:08:54,2804,20.7
13:08:55,2805,20.8
13:08:56,2806,6.6
13:08:57,2807,3.9
13:08:58,2808,6.2
13:08:59,2809,30.1
13:09:00,2810,25.4
13:09:01,2811,19.4
13:09:02,2812,7
13:09:03,2813,6.6
13:09:04,2814,9.8
13:09:05,2815,9.4
13:09:06,2816,17.6
13:09:07,2817,18.6
13:09:08,2818,8.2
13:09:09,2819,8.2
13:09:10,2820,6.2
13:09:11,2821,6.2
13:09:12,2822,16
13:09:13,2823,18.1
13:09:14,2824,5.1
13:09:15,2825,7.8
13:09:16,2826,7.4
13:09:17,2827,6.2
13:09:18,2828,17.6
13:09:19,2829,19.4
13:09:20,2830,4.7
13:09:21,2831,15.6
13:09:22,2832,51.4
13:09:23,2833,35.5
13:09:24,2834,35.5
13:09:25,2835,36.3
13:09:26,2836,5.9
13:09:27,2837,4.7
13:09:28,2838,7
13:09:30,2839,17.6
13:09:31,2840,24.6
13:09:32,2841,19.5
13:09:33,2842,7.8
13:09:34,2843,7
13:09:35,2844,4.7
13:09:36,2845,12.7
13:09:37,2846,15.2
13:09:38,2847,31.1
13:09:39,2848,7
13:09:40,2849,8.6
13:09:41,2850,9.8
13:09:42,2851,7.8
13:09:43,2852,5.4
13:09:44,2853,29.1
13:09:45,2854,10.5
13:09:46,2855,7
13:09:47,2856,7.4
13:09:48,2857,9.3
13:09:49,2858,8.2
13:09:50,2859,29.3
13:09:51,2860,6.2
13:09:52,2861,5.4
13:09:53,2862,9.8
13:09:54,2863,6.2
13:09:55,2864,7
13:09:56,2865,27.8
13:09:57,2866,9.3
13:09:58,2867,8.5
13:09:59,2868,6.6
13:10:00,2869,12.5
13:10:01,2870,11.2
13:10:02,2871,29
13:10:03,2872,4.7
13:10:04,2873,8.9
13:10:05,2874,7.8
13:10:06,2875,7.4
13:10:07,2876,6.2
13:10:08,2877,28.6
13:10:09,2878,7
13:10:10,2879,5.1
13:10:11,2880,9.7
13:10:12,2881,6.2
13:10:13,2882,8
13:10:14,2883,34.9
13:10:15,2884,9.3
13:10:16,2885,8.2
13:10:17,2886,10.5
13:10:18,2887,7.8
13:10:19,2888,21.9
13:10:20,2889,38.3
13:10:21,2890,27.6
13:10:22,2891,35.2
13:10:23,2892,52.1
13:10:24,2893,79.3
13:10:25,2894,53.9
13:10:26,2895,53.1
13:10:27,2896,6.2
13:10:28,2897,5.4
13:10:29,2898,5.1
13:10:30,2899,23.3
13:10:31,2900,17
13:10:32,2901,23.9
13:10:33,2902,5.1
13:10:34,2903,10
13:10:35,2904,6.2
13:10:36,2905,5.4
13:10:37,2906,12.8
13:10:38,2907,20.5
13:10:39,2908,6.2
13:10:40,2909,8.5
13:10:41,2910,3.9
13:10:42,2911,7.8
13:10:43,2912,13.6
13:10:44,2913,26.5
13:10:45,2914,7
13:10:46,2915,9.4
13:10:47,2916,13.5
13:10:48,2917,6.6
13:10:49,2918,12.4
13:10:50,2919,28.1
13:10:51,2920,7.8
13:10:52,2921,3.5
13:10:53,2922,5.9
13:10:54,2923,7.4
13:10:55,2924,16.9
13:10:56,2925,43.8
13:10:57,2926,21.6
13:10:58,2927,3.9
13:10:59,2928,6.9
13:11:00,2929,12.8
13:11:01,2930,14
13:11:02,2931,29.5
13:11:03,2932,3.9
13:11:04,2933,4.3
13:11:05,2934,3.9
13:11:06,2935,4.7
13:11:07,2936,11.2
13:11:08,2937,29.4
13:11:09,2938,9.3
13:11:10,2939,9.3
13:11:11,2940,8.6
13:11:12,2941,4.7
13:11:13,2942,7
13:11:14,2943,29.7
13:11:15,2944,18.6
13:11:16,2945,7.4
13:11:17,2946,7.5
13:11:18,2947,5.9
13:11:19,2948,6.6
13:11:20,2949,17.8
13:11:21,2950,20.9
13:11:22,2951,16.7
13:11:23,2952,27.7
13:11:24,2953,51.2
13:11:25,2954,28.5
13:11:26,2955,20.5
13:11:27,2956,12.8
13:11:28,2957,3.9
13:11:29,2958,6.7
13:11:30,2959,58.1
13:11:31,2960,25.6
13:11:32,2961,23.6
13:11:33,2962,21.5
13:11:34,2963,9.3
13:11:35,2964,10.1
13:11:36,2965,65.1
13:11:37,2966,74.7
13:11:38,2967,58
13:11:39,2968,54
13:11:40,2969,39.9
13:11:41,2970,38.8
21:11:03,2971,30.6
21:11:05,2972,12.8
21:11:06,2973,16.5
21:11:07,2974,11.6
21:11:08,2975,18.8
21:11:09,2976,32.3
21:11:10,2977,16
21:11:11,2978,15.1
21:11:12,2979,15
21:11:13,2980,12
21:11:14,2981,20.2
21:11:15,2982,27.2
21:11:16,2983,15.8
21:11:17,2984,21.4
21:11:18,2985,17
21:11:19,2986,12
21:11:20,2987,24.7
21:11:21,2988,41.4
21:11:22,2989,18.1
21:11:23,2990,32.3
21:11:24,2991,29.6
21:11:25,2992,30.9
21:11:26,2993,23.3
21:11:27,2994,30.2
21:11:28,2995,17.4
21:11:29,2996,13.2
21:11:30,2997,9.7
21:11:31,2998,38.4
21:11:32,2999,19.1
21:11:33,3000,36.4
21:11:34,3001,32.7
21:11:35,3002,17.7
21:11:36,3003,10.1
21:11:37,3004,25.3
21:11:38,3005,19.1
21:11:39,3006,29
21:11:40,3007,24.1
21:11:41,3008,13.5
21:11:42,3009,14.9
21:11:43,3010,39.9
21:11:44,3011,42
21:11:45,3012,52.5
21:11:46,3013,28.7
21:11:47,3014,27.2
21:11:48,3015,26.3
21:11:49,3016,31
21:11:50,3017,29.3
21:11:51,3018,33.8
21:11:52,3019,13.6
21:11:53,3020,17.4
21:11:54,3021,16.2
21:11:55,3022,15.7
21:11:56,3023,13.5
21:11:57,3024,64.1
21:11:58,3025,19.5
21:11:59,3026,13.1
21:12:00,3027,19.6
21:12:01,3028,17.9
21:12:02,3029,17.2
21:12:03,3030,27.6
21:12:04,3031,23
21:12:05,3032,13.8
21:12:06,3033,18.8
21:12:07,3034,19.4
21:12:08,3035,13.1
21:12:09,3036,29.5
21:12:10,3037,24.8
21:12:11,3038,11.2
21:12:12,3039,16.9
21:12:13,3040,22.3
21:12:14,3041,15.7
21:12:15,3042,16.8
21:12:16,3043,29.1
21:12:17,3044,16.2
21:12:18,3045,15.4
21:12:19,3046,17.6
21:12:20,3047,13.1
21:12:21,3048,23.7
21:12:22,3049,34.6
21:12:23,3050,35.5
21:12:24,3051,35.1
21:12:25,3052,32.4
21:12:26,3053,22.8
21:12:27,3054,17.2
21:12:28,3055,28.4
21:12:29,3056,17.5
21:12:30,3057,19.6
21:12:31,3058,36.6
21:12:32,3059,14.2
21:12:33,3060,19.6
21:12:34,3061,32.7
21:12:35,3062,14.9
21:12:36,3063,14.9
21:12:37,3064,12.6
21:12:38,3065,15.8
21:12:39,3066,23
21:12:40,3067,31.5
21:12:41,3068,12.8
21:12:42,3069,12.3
21:12:43,3070,12.3
21:12:44,3071,17.6
21:12:45,3072,14.9
21:12:46,3073,38.9
21:12:47,3074,15.8
21:12:48,3075,10
21:12:49,3076,15
21:12:50,3077,15.9
21:12:51,3078,16.2
21:12:52,3079,34.6
21:12:53,3080,21.1
21:12:54,3081,12.9
21:12:55,3082,17
21:12:56,3083,20.4
21:12:57,3084,38.1
21:12:58,3085,41.9
21:12:59,3086,24.3
21:13:00,3087,12.1
21:13:01,3088,16.2
21:13:02,3089,26.4
21:13:03,3090,22.3
21:13:04,3091,29.5
21:13:05,3092,28.8
21:13:06,3093,11.6
21:13:07,3094,12.8
21:13:08,3095,21.2
21:13:09,3096,15.7
21:13:10,3097,22.9
21:13:11,3098,39.6
21:13:12,3099,21.2
21:13:13,3100,20.5
21:13:14,3101,18.1
21:13:15,3102,10.4
21:13:16,3103,12.4
21:13:17,3104,32.3
21:13:18,3105,14
21:13:19,3106,18.5
21:13:20,3107,20.9
21:13:21,3108,16
21:13:22,3109,26.3
21:13:23,3110,52.3
21:13:24,3111,31.2
21:13:25,3112,30.8
21:13:26,3113,21.5
21:13:27,3114,9.5
21:13:28,3115,13.7
21:13:29,3116,33.6
21:13:30,3117,16.4
21:13:31,3118,31.3
21:13:32,3119,9.8
21:13:33,3120,11.9
21:13:34,3121,11.7
21:13:35,3122,38.9
21:13:36,3123,17.7
21:13:37,3124,13.1
21:13:38,3125,13.6
21:13:39,3126,9.6
21:13:40,3127,15.1
21:13:41,3128,33.2
21:13:42,3129,17.1
21:13:43,3130,13.8
21:13:44,3131,14.5
21:13:45,3132,24.8
21:13:46,3133,36.7
21:13:47,3134,54.7
21:13:48,3135,33.1
21:13:49,3136,34
21:13:50,3137,27.3
21:13:51,3138,28.5
21:13:52,3139,10.1
21:13:53,3140,37.5
21:13:54,3141,18.8
21:13:55,3142,8.9
21:13:56,3143,14.9
21:13:57,3144,16.2
21:13:58,3145,46.3
21:13:59,3146,45.6
21:14:00,3147,35
21:14:01,3148,15.3
21:14:02,3149,14.7
21:14:03,3150,16.2
21:14:04,3151,15.8
21:14:05,3152,35.1
21:14:06,3153,19.4
21:14:07,3154,13.1
21:14:08,3155,26.6
21:14:09,3156,36.8
21:14:10,3157,20.6
21:14:11,3158,26.7
21:14:12,3159,25.7
21:14:13,3160,12.3
21:14:14,3161,12
21:14:15,3162,18.5
21:14:16,3163,19.1
21:14:17,3164,19.9
21:14:18,3165,37.9
21:14:19,3166,13.3
21:14:20,3167,13
21:14:21,3168,13.2
21:14:22,3169,29.2
21:14:23,3170,32.3
21:14:24,3171,46.7
21:14:25,3172,30.1
21:14:26,3173,21.4
21:14:27,3174,7.4
21:14:28,3175,11.2
21:14:29,3176,15.5
21:14:30,3177,38.3
21:14:31,3178,24.4
21:14:32,3179,13.7
21:14:33,3180,15.9
21:14:34,3181,14.3
21:14:35,3182,13.5
21:14:36,3183,35.6
21:14:37,3184,22.1
21:14:38,3185,12.9
21:14:39,3186,15.4
21:14:40,3187,10
21:14:41,3188,11.1
21:14:42,3189,28.8
21:14:43,3190,18.6
21:14:44,3191,15.4
21:14:45,3192,28.5
21:14:46,3193,16.5
21:14:47,3194,15.8
21:14:48,3195,34.6
21:14:49,3196,26.1
21:14:50,3197,16.5
21:14:51,3198,10.1
21:14:52,3199,16.8
21:14:53,3200,17.1
21:14:54,3201,32.2
21:14:55,3202,26.1
21:14:56,3203,14.3
21:14:57,3204,13
21:14:58,3205,32.6
21:14:59,3206,36.9
21:15:00,3207,51.7
21:15:01,3208,55.7
21:15:02,3209,28.6
21:15:03,3210,32.2
21:15:04,3211,33.5
21:15:05,3212,33.2
21:15:06,3213,34.4
21:15:07,3214,48.7
21:15:08,3215,32.2
21:15:09,3216,20.6
21:15:10,3217,28.1
21:15:11,3218,29.2
21:15:12,3219,28.1
21:15:13,3220,35.8
21:15:14,3221,23.8
21:15:15,3222,29.9
21:15:16,3223,22.2
21:15:17,3224,43.5
21:15:18,3225,41.4
21:15:19,3226,57.5
21:15:20,3227,18.1
21:15:21,3228,22.5
21:15:22,3229,27.3
21:15:23,3230,28.4
21:15:24,3231,29.7
21:15:25,3232,51.2
21:15:26,3233,22.8
21:15:27,3234,13.8
21:15:28,3235,15
21:15:29,3236,11.9
21:15:30,3237,26
21:15:31,3238,31.5
21:15:32,3239,16.7
21:15:33,3240,16.5
21:15:34,3241,14.3
21:15:35,3242,20.8
21:15:36,3243,14.6
21:15:37,3244,22.6
21:15:38,3245,18.3
21:15:39,3246,14.6
21:15:40,3247,14.8
21:15:41,3248,14.6
21:15:42,3249,21.6
21:15:43,3250,54
21:15:44,3251,39.1
21:15:45,3252,33.6
21:15:46,3253,30.9
21:15:47,3254,28
21:15:48,3255,27.1
21:15:49,3256,52.3
21:15:50,3257,6.2
21:15:51,3258,14.2
21:15:52,3259,13.4
21:15:53,3260,10
21:15:54,3261,13.8
21:15:55,3262,34.8
21:15:56,3263,16.2
21:15:57,3264,13.1
21:15:58,3265,23.2
21:15:59,3266,50.2
21:16:00,3267,22.7
21:16:01,3268,38.5
21:16:02,3269,21.3
21:16:03,3270,14.2
21:16:04,3271,10.1
21:16:05,3272,15.8
21:16:06,3273,13.1
21:16:07,3274,31
21:16:08,3275,20.5
21:16:09,3276,16.3
21:16:10,3277,16.2
21:16:11,3278,13.6
21:16:12,3279,17.3
21:16:13,3280,30.9
21:16:14,3281,15.2
21:16:15,3282,14.2
21:16:16,3283,12.1
21:16:17,3284,14.7
21:16:18,3285,14.8
21:16:19,3286,35.6
21:16:20,3287,20.1
21:16:21,3288,10.7
21:16:22,3289,36
21:16:23,3290,30.1
21:16:24,3291,30.9
21:16:25,3292,40.6
21:16:26,3293,29.8
21:16:27,3294,10
21:16:28,3295,11.2
21:16:29,3296,15.5
21:16:30,3297,36.3
21:16:31,3298,31.7
21:16:32,3299,47.1
21:16:33,3300,27.8
21:16:34,3301,8.5
21:16:35,3302,12.3
21:16:36,3303,13.5
21:16:37,3304,19
21:16:38,3305,25.2
21:16:39,3306,13.1
21:16:40,3307,13.8
21:16:41,3308,16.5
21:16:42,3309,10.8
21:16:43,3310,15.2
21:16:44,3311,35.8
21:16:45,3312,12.7
21:16:46,3313,15.8
21:16:47,3314,16.9
21:16:48,3315,13.1
21:16:49,3316,10.9
21:16:50,3317,38.2
21:16:51,3318,23.8
21:16:52,3319,10.5
21:16:53,3320,17.1
21:16:54,3321,10.4
21:16:55,3322,14.9
21:16:56,3323,36.1
21:16:57,3324,32.1
21:16:58,3325,17.7
21:16:59,3326,45.9
21:17:00,3327,27.5
21:17:01,3328,16.7
21:17:02,3329,22.4
21:17:03,3330,35.4
21:17:04,3331,15.1
21:17:05,3332,14.5
21:17:06,3333,15.6
21:17:07,3334,17.8
21:17:08,3335,19.5
21:17:09,3336,33.3
21:17:10,3337,12.4
21:17:11,3338,13.8
21:17:12,3339,19.1
21:17:13,3340,17.4
21:17:14,3341,17.2
21:17:15,3342,35.7
21:17:16,3343,25.5
21:17:17,3344,14.9
21:17:18,3345,15.8
21:17:19,3346,10.9
21:17:20,3347,14.8
